address,round(avg(available_bikes)),HOUR,DOW,last_update
"Kilmainham Gaol",6,23,Monday,"2018-04-02 23:04:37"
"Kilmainham Gaol",0,6,Tuesday,"2018-04-03 06:07:31"
"Kilmainham Gaol",0,7,Tuesday,"2018-04-03 07:02:34"
"Kilmainham Gaol",1,8,Tuesday,"2018-04-03 08:10:22"
"Kilmainham Gaol",0,9,Tuesday,"2018-04-03 09:09:57"
"Kilmainham Gaol",0,10,Tuesday,"2018-04-03 10:00:43"
"Kilmainham Gaol",0,11,Tuesday,"2018-04-03 11:01:18"
"Kilmainham Gaol",0,12,Tuesday,"2018-04-03 12:02:12"
"Kilmainham Gaol",0,13,Tuesday,"2018-04-03 13:03:29"
"Kilmainham Gaol",0,14,Tuesday,"2018-04-03 14:07:16"
"Kilmainham Gaol",0,15,Tuesday,"2018-04-03 15:01:35"
"Kilmainham Gaol",3,16,Tuesday,"2018-04-03 16:00:46"
"Kilmainham Gaol",11,17,Tuesday,"2018-04-03 17:00:04"
"Kilmainham Gaol",17,18,Tuesday,"2018-04-03 18:04:45"
"Kilmainham Gaol",28,19,Tuesday,"2018-04-03 19:00:13"
"Kilmainham Gaol",32,20,Tuesday,"2018-04-03 20:06:38"
"Kilmainham Gaol",35,21,Tuesday,"2018-04-03 21:04:41"
"Kilmainham Gaol",35,22,Tuesday,"2018-04-03 22:07:42"
"Kilmainham Gaol",35,23,Tuesday,"2018-04-03 23:08:37"
"Kilmainham Gaol",25,6,Wednesday,"2018-04-04 06:03:06"
"Kilmainham Gaol",16,7,Wednesday,"2018-04-04 07:03:10"
"Kilmainham Gaol",12,8,Wednesday,"2018-04-04 08:05:19"
"Kilmainham Gaol",12,9,Wednesday,"2018-04-04 09:05:33"
"Kilmainham Gaol",12,10,Wednesday,"2018-04-04 10:09:00"
"Kilmainham Gaol",11,11,Wednesday,"2018-04-04 11:05:58"
"Kilmainham Gaol",6,12,Wednesday,"2018-04-04 12:00:18"
"Kilmainham Gaol",5,13,Wednesday,"2018-04-04 13:05:34"
"Kilmainham Gaol",6,14,Wednesday,"2018-04-04 14:02:05"
"Kilmainham Gaol",7,15,Wednesday,"2018-04-04 15:03:59"
"Kilmainham Gaol",9,16,Wednesday,"2018-04-04 16:00:07"
"Kilmainham Gaol",15,17,Wednesday,"2018-04-04 17:04:23"
"Kilmainham Gaol",21,18,Wednesday,"2018-04-04 18:01:12"
"Kilmainham Gaol",28,19,Wednesday,"2018-04-04 19:00:25"
"Kilmainham Gaol",34,20,Wednesday,"2018-04-04 20:06:11"
"Kilmainham Gaol",39,21,Wednesday,"2018-04-04 21:08:25"
"Kilmainham Gaol",40,22,Wednesday,"2018-04-04 22:10:05"
"Kilmainham Gaol",40,23,Wednesday,"2018-04-04 23:01:42"
