address,round(avg(available_bikes)),HOUR,DOW,last_update
"Guild Street",6,6,Tuesday,"2018-04-03 06:03:06"
"Guild Street",6,7,Tuesday,"2018-04-03 07:01:56"
"Guild Street",21,8,Tuesday,"2018-04-03 08:02:36"
"Guild Street",23,9,Tuesday,"2018-04-03 09:02:36"
"Guild Street",25,10,Tuesday,"2018-04-03 10:04:34"
"Guild Street",26,11,Tuesday,"2018-04-03 11:02:25"
"Guild Street",28,12,Tuesday,"2018-04-03 12:02:54"
"Guild Street",30,13,Tuesday,"2018-04-03 13:09:32"
"Guild Street",27,14,Tuesday,"2018-04-03 14:02:25"
"Guild Street",34,15,Tuesday,"2018-04-03 15:02:42"
"Guild Street",37,16,Tuesday,"2018-04-03 16:04:19"
"Guild Street",24,17,Tuesday,"2018-04-03 17:00:26"
"Guild Street",18,18,Tuesday,"2018-04-03 18:00:03"
"Guild Street",8,19,Tuesday,"2018-04-03 19:00:32"
"Guild Street",2,20,Tuesday,"2018-04-03 20:05:22"
"Guild Street",2,21,Tuesday,"2018-04-03 21:03:52"
"Guild Street",6,22,Tuesday,"2018-04-03 22:07:29"
"Guild Street",7,23,Tuesday,"2018-04-03 23:09:14"
"Guild Street",9,6,Wednesday,"2018-04-04 06:07:59"
"Guild Street",3,7,Wednesday,"2018-04-04 07:02:50"
"Guild Street",20,8,Wednesday,"2018-04-04 08:04:18"
"Guild Street",26,9,Wednesday,"2018-04-04 09:01:31"
"Guild Street",23,10,Wednesday,"2018-04-04 10:00:26"
"Guild Street",22,11,Wednesday,"2018-04-04 11:03:18"
"Guild Street",24,12,Wednesday,"2018-04-04 12:04:47"
"Guild Street",26,13,Wednesday,"2018-04-04 13:00:06"
"Guild Street",26,14,Wednesday,"2018-04-04 14:00:32"
"Guild Street",30,15,Wednesday,"2018-04-04 15:05:51"
"Guild Street",28,16,Wednesday,"2018-04-04 16:01:17"
"Guild Street",6,17,Wednesday,"2018-04-04 17:01:28"
"Guild Street",3,18,Wednesday,"2018-04-04 18:06:29"
"Guild Street",1,19,Wednesday,"2018-04-04 19:01:15"
"Guild Street",3,20,Wednesday,"2018-04-04 20:04:23"
"Guild Street",3,21,Wednesday,"2018-04-04 21:06:26"
"Guild Street",4,22,Wednesday,"2018-04-04 22:04:14"
"Guild Street",4,23,Wednesday,"2018-04-04 23:02:10"
