address,round(avg(available_bikes)),HOUR,DOW,last_update
"Kevin Street",4,15,Tuesday,"2018-04-03 15:00:01"
"Kevin Street",6,16,Tuesday,"2018-04-03 16:04:03"
"Kevin Street",5,17,Tuesday,"2018-04-03 17:00:04"
"Kevin Street",3,18,Tuesday,"2018-04-03 18:07:06"
"Kevin Street",1,19,Tuesday,"2018-04-03 19:09:11"
"Kevin Street",1,20,Tuesday,"2018-04-03 20:04:10"
"Kevin Street",0,21,Tuesday,"2018-04-03 21:05:31"
"Kevin Street",0,22,Tuesday,"2018-04-03 22:01:24"
"Kevin Street",2,23,Tuesday,"2018-04-03 23:01:35"
"Kevin Street",1,6,Wednesday,"2018-04-04 06:02:24"
"Kevin Street",3,7,Wednesday,"2018-04-04 07:03:22"
"Kevin Street",7,8,Wednesday,"2018-04-04 08:04:22"
"Kevin Street",10,9,Wednesday,"2018-04-04 09:07:38"
"Kevin Street",12,10,Wednesday,"2018-04-04 10:00:24"
"Kevin Street",15,11,Wednesday,"2018-04-04 11:06:01"
"Kevin Street",11,12,Wednesday,"2018-04-04 12:05:34"
"Kevin Street",8,13,Wednesday,"2018-04-04 13:09:14"
"Kevin Street",3,14,Wednesday,"2018-04-04 14:04:56"
"Kevin Street",3,15,Wednesday,"2018-04-04 15:06:28"
"Kevin Street",2,16,Wednesday,"2018-04-04 16:00:07"
"Kevin Street",1,17,Wednesday,"2018-04-04 17:01:38"
"Kevin Street",1,18,Wednesday,"2018-04-04 18:07:35"
"Kevin Street",5,19,Wednesday,"2018-04-04 19:05:46"
"Kevin Street",8,20,Wednesday,"2018-04-04 20:05:37"
"Kevin Street",8,21,Wednesday,"2018-04-04 21:12:37"
"Kevin Street",7,22,Wednesday,"2018-04-04 22:02:59"
"Kevin Street",5,23,Wednesday,"2018-04-04 23:10:02"
