address,round(avg(available_bikes)),HOUR,DOW,last_update
"Grand Canal Dock",30,13,Monday,"2018-04-02 13:01:05"
"Grand Canal Dock",28,14,Monday,"2018-04-02 14:08:13"
"Grand Canal Dock",28,15,Monday,"2018-04-02 15:02:57"
"Grand Canal Dock",28,16,Monday,"2018-04-02 16:01:30"
"Grand Canal Dock",33,17,Monday,"2018-04-02 17:02:46"
"Grand Canal Dock",30,18,Monday,"2018-04-02 18:01:54"
"Grand Canal Dock",31,19,Monday,"2018-04-02 19:01:14"
"Grand Canal Dock",33,20,Monday,"2018-04-02 20:08:23"
"Grand Canal Dock",34,21,Monday,"2018-04-02 21:01:22"
"Grand Canal Dock",34,22,Monday,"2018-04-02 22:07:10"
"Grand Canal Dock",35,23,Monday,"2018-04-02 23:07:21"
"Grand Canal Dock",29,6,Tuesday,"2018-04-03 06:02:02"
"Grand Canal Dock",37,7,Tuesday,"2018-04-03 07:02:21"
"Grand Canal Dock",38,8,Tuesday,"2018-04-03 08:02:33"
"Grand Canal Dock",37,9,Tuesday,"2018-04-03 09:01:26"
"Grand Canal Dock",35,10,Tuesday,"2018-04-03 10:02:32"
"Grand Canal Dock",33,11,Tuesday,"2018-04-03 11:00:55"
"Grand Canal Dock",32,12,Tuesday,"2018-04-03 12:03:13"
"Grand Canal Dock",32,13,Tuesday,"2018-04-03 13:02:44"
"Grand Canal Dock",28,14,Tuesday,"2018-04-03 14:05:37"
"Grand Canal Dock",25,15,Tuesday,"2018-04-03 15:02:11"
"Grand Canal Dock",9,16,Tuesday,"2018-04-03 16:04:03"
"Grand Canal Dock",1,17,Tuesday,"2018-04-03 17:00:26"
"Grand Canal Dock",1,18,Tuesday,"2018-04-03 18:00:37"
"Grand Canal Dock",1,19,Tuesday,"2018-04-03 19:00:29"
"Grand Canal Dock",3,20,Tuesday,"2018-04-03 20:01:24"
"Grand Canal Dock",4,21,Tuesday,"2018-04-03 21:06:26"
"Grand Canal Dock",2,22,Tuesday,"2018-04-03 22:09:16"
"Grand Canal Dock",2,23,Tuesday,"2018-04-03 23:09:01"
"Grand Canal Dock",11,6,Wednesday,"2018-04-04 06:09:24"
"Grand Canal Dock",21,7,Wednesday,"2018-04-04 07:00:48"
"Grand Canal Dock",29,8,Wednesday,"2018-04-04 08:04:20"
"Grand Canal Dock",31,9,Wednesday,"2018-04-04 09:08:49"
"Grand Canal Dock",31,10,Wednesday,"2018-04-04 10:03:24"
"Grand Canal Dock",34,11,Wednesday,"2018-04-04 11:01:47"
"Grand Canal Dock",33,12,Wednesday,"2018-04-04 12:01:20"
"Grand Canal Dock",36,13,Wednesday,"2018-04-04 13:01:34"
"Grand Canal Dock",33,14,Wednesday,"2018-04-04 14:00:31"
"Grand Canal Dock",30,15,Wednesday,"2018-04-04 15:04:32"
"Grand Canal Dock",12,16,Wednesday,"2018-04-04 16:01:37"
"Grand Canal Dock",1,17,Wednesday,"2018-04-04 17:01:07"
"Grand Canal Dock",1,18,Wednesday,"2018-04-04 18:01:24"
"Grand Canal Dock",1,19,Wednesday,"2018-04-04 19:03:57"
"Grand Canal Dock",1,20,Wednesday,"2018-04-04 20:05:02"
"Grand Canal Dock",2,21,Wednesday,"2018-04-04 21:06:59"
"Grand Canal Dock",1,22,Wednesday,"2018-04-04 22:05:16"
"Grand Canal Dock",1,23,Wednesday,"2018-04-04 23:04:21"
