address,round(avg(available_bikes)),HOUR,DOW,last_update
"Mount Brown",5,21,Monday,"2018-04-02 21:02:25"
"Mount Brown",6,22,Monday,"2018-04-02 22:02:31"
"Mount Brown",6,23,Monday,"2018-04-02 23:03:25"
"Mount Brown",4,6,Tuesday,"2018-04-03 06:03:23"
"Mount Brown",0,7,Tuesday,"2018-04-03 07:09:17"
"Mount Brown",0,8,Tuesday,"2018-04-03 08:09:13"
"Mount Brown",0,9,Tuesday,"2018-04-03 09:10:08"
"Mount Brown",0,10,Tuesday,"2018-04-03 10:00:53"
"Mount Brown",0,11,Tuesday,"2018-04-03 11:01:47"
"Mount Brown",0,12,Tuesday,"2018-04-03 12:02:41"
"Mount Brown",0,13,Tuesday,"2018-04-03 13:03:34"
"Mount Brown",1,14,Tuesday,"2018-04-03 14:02:37"
"Mount Brown",1,15,Tuesday,"2018-04-03 15:03:51"
"Mount Brown",1,16,Tuesday,"2018-04-03 16:08:14"
"Mount Brown",7,17,Tuesday,"2018-04-03 17:03:58"
"Mount Brown",13,18,Tuesday,"2018-04-03 18:02:58"
"Mount Brown",18,19,Tuesday,"2018-04-03 19:05:51"
"Mount Brown",21,20,Tuesday,"2018-04-03 20:08:21"
"Mount Brown",22,21,Tuesday,"2018-04-03 21:04:15"
"Mount Brown",22,22,Tuesday,"2018-04-03 22:05:10"
"Mount Brown",22,23,Tuesday,"2018-04-03 23:06:05"
"Mount Brown",20,6,Wednesday,"2018-04-04 06:03:23"
"Mount Brown",15,7,Wednesday,"2018-04-04 07:05:58"
"Mount Brown",11,8,Wednesday,"2018-04-04 08:01:53"
"Mount Brown",10,9,Wednesday,"2018-04-04 09:01:37"
"Mount Brown",8,10,Wednesday,"2018-04-04 10:06:15"
"Mount Brown",6,11,Wednesday,"2018-04-04 11:03:00"
"Mount Brown",3,12,Wednesday,"2018-04-04 12:09:51"
"Mount Brown",3,13,Wednesday,"2018-04-04 13:03:55"
"Mount Brown",3,14,Wednesday,"2018-04-04 14:05:30"
"Mount Brown",3,15,Wednesday,"2018-04-04 15:05:41"
"Mount Brown",5,16,Wednesday,"2018-04-04 16:09:04"
"Mount Brown",9,17,Wednesday,"2018-04-04 17:07:57"
"Mount Brown",11,18,Wednesday,"2018-04-04 18:06:52"
"Mount Brown",15,19,Wednesday,"2018-04-04 19:00:46"
"Mount Brown",17,20,Wednesday,"2018-04-04 20:00:13"
"Mount Brown",19,21,Wednesday,"2018-04-04 21:01:09"
"Mount Brown",22,22,Wednesday,"2018-04-04 22:01:05"
"Mount Brown",22,23,Wednesday,"2018-04-04 23:02:00"
