address,round(avg(available_bikes)),HOUR,DOW,last_update
"Hanover Quay",35,13,Tuesday,"2018-04-03 13:02:07"
"Hanover Quay",34,14,Tuesday,"2018-04-03 14:03:35"
"Hanover Quay",17,15,Tuesday,"2018-04-03 15:04:34"
"Hanover Quay",0,16,Tuesday,"2018-04-03 16:04:40"
"Hanover Quay",1,17,Tuesday,"2018-04-03 17:10:26"
"Hanover Quay",1,18,Tuesday,"2018-04-03 18:03:45"
"Hanover Quay",2,19,Tuesday,"2018-04-03 19:00:54"
"Hanover Quay",4,20,Tuesday,"2018-04-03 20:00:35"
"Hanover Quay",4,21,Tuesday,"2018-04-03 21:01:21"
"Hanover Quay",2,22,Tuesday,"2018-04-03 22:00:42"
"Hanover Quay",3,23,Tuesday,"2018-04-03 23:09:00"
"Hanover Quay",24,6,Wednesday,"2018-04-04 06:03:36"
"Hanover Quay",34,7,Wednesday,"2018-04-04 07:03:31"
"Hanover Quay",34,8,Wednesday,"2018-04-04 08:04:14"
"Hanover Quay",33,9,Wednesday,"2018-04-04 09:03:15"
"Hanover Quay",24,10,Wednesday,"2018-04-04 10:02:23"
"Hanover Quay",25,11,Wednesday,"2018-04-04 11:04:12"
"Hanover Quay",25,12,Wednesday,"2018-04-04 12:07:25"
"Hanover Quay",25,13,Wednesday,"2018-04-04 13:04:47"
"Hanover Quay",22,14,Wednesday,"2018-04-04 14:09:47"
"Hanover Quay",7,15,Wednesday,"2018-04-04 15:01:30"
"Hanover Quay",6,16,Wednesday,"2018-04-04 16:00:12"
"Hanover Quay",5,17,Wednesday,"2018-04-04 17:01:18"
"Hanover Quay",9,18,Wednesday,"2018-04-04 18:07:22"
"Hanover Quay",2,19,Wednesday,"2018-04-04 19:00:47"
"Hanover Quay",2,20,Wednesday,"2018-04-04 20:07:36"
"Hanover Quay",3,21,Wednesday,"2018-04-04 21:02:24"
"Hanover Quay",4,22,Wednesday,"2018-04-04 22:02:36"
"Hanover Quay",5,23,Wednesday,"2018-04-04 23:01:07"
