address,round(avg(available_bikes)),HOUR,DOW,last_update
"Merrion Square East",19,18,Monday,"2018-04-02 18:08:00"
"Merrion Square East",20,19,Monday,"2018-04-02 19:01:44"
"Merrion Square East",19,20,Monday,"2018-04-02 20:03:10"
"Merrion Square East",18,21,Monday,"2018-04-02 21:06:13"
"Merrion Square East",19,22,Monday,"2018-04-02 22:01:59"
"Merrion Square East",19,23,Monday,"2018-04-02 23:03:24"
"Merrion Square East",10,6,Tuesday,"2018-04-03 06:00:32"
"Merrion Square East",23,7,Tuesday,"2018-04-03 07:01:11"
"Merrion Square East",30,8,Tuesday,"2018-04-03 08:05:05"
"Merrion Square East",26,9,Tuesday,"2018-04-03 09:07:36"
"Merrion Square East",26,10,Tuesday,"2018-04-03 10:07:14"
"Merrion Square East",26,11,Tuesday,"2018-04-03 11:02:17"
"Merrion Square East",29,12,Tuesday,"2018-04-03 12:01:41"
"Merrion Square East",30,13,Tuesday,"2018-04-03 13:01:28"
"Merrion Square East",29,14,Tuesday,"2018-04-03 14:05:03"
"Merrion Square East",23,15,Tuesday,"2018-04-03 15:04:35"
"Merrion Square East",7,16,Tuesday,"2018-04-03 16:04:00"
"Merrion Square East",1,17,Tuesday,"2018-04-03 17:02:41"
"Merrion Square East",1,18,Tuesday,"2018-04-03 18:00:38"
"Merrion Square East",0,19,Tuesday,"2018-04-03 19:09:20"
"Merrion Square East",0,20,Tuesday,"2018-04-03 20:09:43"
"Merrion Square East",1,21,Tuesday,"2018-04-03 21:06:52"
"Merrion Square East",1,22,Tuesday,"2018-04-03 22:01:23"
"Merrion Square East",0,23,Tuesday,"2018-04-03 23:01:25"
"Merrion Square East",5,6,Wednesday,"2018-04-04 06:05:31"
"Merrion Square East",11,7,Wednesday,"2018-04-04 07:08:38"
"Merrion Square East",17,8,Wednesday,"2018-04-04 08:02:53"
"Merrion Square East",15,9,Wednesday,"2018-04-04 09:03:28"
"Merrion Square East",15,10,Wednesday,"2018-04-04 10:07:29"
"Merrion Square East",14,11,Wednesday,"2018-04-04 11:00:27"
"Merrion Square East",14,12,Wednesday,"2018-04-04 12:05:32"
"Merrion Square East",17,13,Wednesday,"2018-04-04 13:08:07"
"Merrion Square East",18,14,Wednesday,"2018-04-04 14:00:42"
"Merrion Square East",16,15,Wednesday,"2018-04-04 15:01:11"
"Merrion Square East",5,16,Wednesday,"2018-04-04 16:06:01"
"Merrion Square East",1,17,Wednesday,"2018-04-04 17:01:33"
"Merrion Square East",2,18,Wednesday,"2018-04-04 18:00:49"
"Merrion Square East",2,19,Wednesday,"2018-04-04 19:05:52"
"Merrion Square East",3,20,Wednesday,"2018-04-04 20:06:14"
"Merrion Square East",3,21,Wednesday,"2018-04-04 21:01:24"
"Merrion Square East",2,22,Wednesday,"2018-04-04 22:09:39"
"Merrion Square East",1,23,Wednesday,"2018-04-04 23:05:04"
