address,round(avg(available_bikes)),HOUR,DOW,last_update
"Grantham Street",29,21,Monday,"2018-04-02 21:00:43"
"Grantham Street",29,22,Monday,"2018-04-02 22:01:38"
"Grantham Street",29,23,Monday,"2018-04-02 23:02:33"
"Grantham Street",26,6,Tuesday,"2018-04-03 06:01:26"
"Grantham Street",15,7,Tuesday,"2018-04-03 07:02:05"
"Grantham Street",5,8,Tuesday,"2018-04-03 08:07:01"
"Grantham Street",1,9,Tuesday,"2018-04-03 09:02:25"
"Grantham Street",1,10,Tuesday,"2018-04-03 10:09:11"
"Grantham Street",1,11,Tuesday,"2018-04-03 11:08:29"
"Grantham Street",3,12,Tuesday,"2018-04-03 12:03:10"
"Grantham Street",7,13,Tuesday,"2018-04-03 13:03:12"
"Grantham Street",2,14,Tuesday,"2018-04-03 14:03:04"
"Grantham Street",1,15,Tuesday,"2018-04-03 15:02:26"
"Grantham Street",2,16,Tuesday,"2018-04-03 16:04:35"
"Grantham Street",6,17,Tuesday,"2018-04-03 17:05:39"
"Grantham Street",17,18,Tuesday,"2018-04-03 18:03:35"
"Grantham Street",24,19,Tuesday,"2018-04-03 19:01:56"
"Grantham Street",28,20,Tuesday,"2018-04-03 20:03:19"
"Grantham Street",29,21,Tuesday,"2018-04-03 21:00:50"
"Grantham Street",29,22,Tuesday,"2018-04-03 22:00:38"
"Grantham Street",28,23,Tuesday,"2018-04-03 23:04:33"
"Grantham Street",26,6,Wednesday,"2018-04-04 06:05:22"
"Grantham Street",17,7,Wednesday,"2018-04-04 07:01:12"
"Grantham Street",2,8,Wednesday,"2018-04-04 08:03:14"
"Grantham Street",1,9,Wednesday,"2018-04-04 09:04:28"
"Grantham Street",1,10,Wednesday,"2018-04-04 10:03:13"
"Grantham Street",1,11,Wednesday,"2018-04-04 11:00:08"
"Grantham Street",3,12,Wednesday,"2018-04-04 12:00:29"
"Grantham Street",3,13,Wednesday,"2018-04-04 13:00:31"
"Grantham Street",1,14,Wednesday,"2018-04-04 14:05:04"
"Grantham Street",1,15,Wednesday,"2018-04-04 15:00:38"
"Grantham Street",3,16,Wednesday,"2018-04-04 16:05:40"
"Grantham Street",2,17,Wednesday,"2018-04-04 17:01:34"
"Grantham Street",1,18,Wednesday,"2018-04-04 18:12:16"
"Grantham Street",2,19,Wednesday,"2018-04-04 19:01:37"
"Grantham Street",1,20,Wednesday,"2018-04-04 20:12:33"
"Grantham Street",5,21,Wednesday,"2018-04-04 21:06:21"
"Grantham Street",8,22,Wednesday,"2018-04-04 22:02:00"
"Grantham Street",7,23,Wednesday,"2018-04-04 23:02:34"
