address,round(avg(available_bikes)),HOUR,DOW,last_update
"Grattan Street",12,21,Monday,"2018-04-02 21:04:34"
"Grattan Street",11,22,Monday,"2018-04-02 22:00:57"
"Grattan Street",12,23,Monday,"2018-04-02 23:01:52"
"Grattan Street",13,6,Tuesday,"2018-04-03 06:07:25"
"Grattan Street",20,7,Tuesday,"2018-04-03 07:02:34"
"Grattan Street",22,8,Tuesday,"2018-04-03 08:02:35"
"Grattan Street",23,9,Tuesday,"2018-04-03 09:06:14"
"Grattan Street",20,10,Tuesday,"2018-04-03 10:05:33"
"Grattan Street",20,11,Tuesday,"2018-04-03 11:00:37"
"Grattan Street",21,12,Tuesday,"2018-04-03 12:08:36"
"Grattan Street",23,13,Tuesday,"2018-04-03 13:08:49"
"Grattan Street",23,14,Tuesday,"2018-04-03 14:02:46"
"Grattan Street",19,15,Tuesday,"2018-04-03 15:04:09"
"Grattan Street",5,16,Tuesday,"2018-04-03 16:01:26"
"Grattan Street",0,17,Tuesday,"2018-04-03 17:09:25"
"Grattan Street",1,18,Tuesday,"2018-04-03 18:05:43"
"Grattan Street",3,19,Tuesday,"2018-04-03 19:00:02"
"Grattan Street",3,20,Tuesday,"2018-04-03 20:05:52"
"Grattan Street",3,21,Tuesday,"2018-04-03 21:01:26"
"Grattan Street",2,22,Tuesday,"2018-04-03 22:01:20"
"Grattan Street",2,23,Tuesday,"2018-04-03 23:09:06"
"Grattan Street",4,6,Wednesday,"2018-04-04 06:04:19"
"Grattan Street",14,7,Wednesday,"2018-04-04 07:06:09"
"Grattan Street",19,8,Wednesday,"2018-04-04 08:04:15"
"Grattan Street",20,9,Wednesday,"2018-04-04 09:08:13"
"Grattan Street",20,10,Wednesday,"2018-04-04 10:02:47"
"Grattan Street",20,11,Wednesday,"2018-04-04 11:03:36"
"Grattan Street",16,12,Wednesday,"2018-04-04 12:05:26"
"Grattan Street",17,13,Wednesday,"2018-04-04 13:07:23"
"Grattan Street",17,14,Wednesday,"2018-04-04 14:00:32"
"Grattan Street",9,15,Wednesday,"2018-04-04 15:00:56"
"Grattan Street",1,16,Wednesday,"2018-04-04 16:02:56"
"Grattan Street",1,17,Wednesday,"2018-04-04 17:06:08"
"Grattan Street",1,18,Wednesday,"2018-04-04 18:00:16"
"Grattan Street",3,19,Wednesday,"2018-04-04 19:01:46"
"Grattan Street",2,20,Wednesday,"2018-04-04 20:05:11"
"Grattan Street",3,21,Wednesday,"2018-04-04 21:03:11"
"Grattan Street",4,22,Wednesday,"2018-04-04 22:04:50"
"Grattan Street",4,23,Wednesday,"2018-04-04 23:05:44"
