address,round(avg(available_bikes)),HOUR,DOW,last_update
"Greek Street",1,6,Tuesday,"2018-04-03 06:02:30"
"Greek Street",2,7,Tuesday,"2018-04-03 07:06:57"
"Greek Street",8,8,Tuesday,"2018-04-03 08:01:43"
"Greek Street",6,9,Tuesday,"2018-04-03 09:02:14"
"Greek Street",2,10,Tuesday,"2018-04-03 10:10:34"
"Greek Street",1,11,Tuesday,"2018-04-03 11:04:02"
"Greek Street",1,12,Tuesday,"2018-04-03 12:03:37"
"Greek Street",2,13,Tuesday,"2018-04-03 13:04:15"
"Greek Street",1,14,Tuesday,"2018-04-03 14:09:22"
"Greek Street",1,15,Tuesday,"2018-04-03 15:03:00"
"Greek Street",1,16,Tuesday,"2018-04-03 16:03:27"
"Greek Street",1,17,Tuesday,"2018-04-03 17:06:28"
"Greek Street",6,18,Tuesday,"2018-04-03 18:05:11"
"Greek Street",8,19,Tuesday,"2018-04-03 19:00:16"
"Greek Street",7,20,Tuesday,"2018-04-03 20:04:00"
"Greek Street",5,21,Tuesday,"2018-04-03 21:06:13"
"Greek Street",6,22,Tuesday,"2018-04-03 22:10:55"
"Greek Street",5,23,Tuesday,"2018-04-03 23:09:55"
"Greek Street",3,6,Wednesday,"2018-04-04 06:00:54"
"Greek Street",6,7,Wednesday,"2018-04-04 07:02:28"
"Greek Street",11,8,Wednesday,"2018-04-04 08:02:44"
"Greek Street",9,9,Wednesday,"2018-04-04 09:10:09"
"Greek Street",9,10,Wednesday,"2018-04-04 10:07:31"
"Greek Street",7,11,Wednesday,"2018-04-04 11:05:03"
"Greek Street",7,12,Wednesday,"2018-04-04 12:04:43"
"Greek Street",9,13,Wednesday,"2018-04-04 13:00:20"
"Greek Street",7,14,Wednesday,"2018-04-04 14:04:34"
"Greek Street",6,15,Wednesday,"2018-04-04 15:03:53"
"Greek Street",5,16,Wednesday,"2018-04-04 16:05:42"
"Greek Street",3,17,Wednesday,"2018-04-04 17:00:04"
"Greek Street",0,18,Wednesday,"2018-04-04 18:00:27"
"Greek Street",0,19,Wednesday,"2018-04-04 19:07:32"
"Greek Street",0,20,Wednesday,"2018-04-04 20:01:19"
"Greek Street",1,21,Wednesday,"2018-04-04 21:02:33"
"Greek Street",1,22,Wednesday,"2018-04-04 22:06:48"
"Greek Street",0,23,Wednesday,"2018-04-04 23:02:12"
