address,round(avg(available_bikes)),HOUR,DOW,last_update
"Hatch Street",10,15,Tuesday,"2018-04-03 15:04:37"
"Hatch Street",0,16,Tuesday,"2018-04-03 16:01:00"
"Hatch Street",0,17,Tuesday,"2018-04-03 17:09:08"
"Hatch Street",0,18,Tuesday,"2018-04-03 18:10:03"
"Hatch Street",0,19,Tuesday,"2018-04-03 19:06:48"
"Hatch Street",0,20,Tuesday,"2018-04-03 20:02:14"
"Hatch Street",1,21,Tuesday,"2018-04-03 21:02:34"
"Hatch Street",0,22,Tuesday,"2018-04-03 22:06:50"
"Hatch Street",0,23,Tuesday,"2018-04-03 23:07:45"
"Hatch Street",3,6,Wednesday,"2018-04-04 06:07:08"
"Hatch Street",14,7,Wednesday,"2018-04-04 07:00:17"
"Hatch Street",17,8,Wednesday,"2018-04-04 08:04:33"
"Hatch Street",18,9,Wednesday,"2018-04-04 09:10:00"
"Hatch Street",17,10,Wednesday,"2018-04-04 10:00:45"
"Hatch Street",16,11,Wednesday,"2018-04-04 11:10:09"
"Hatch Street",13,12,Wednesday,"2018-04-04 12:07:45"
"Hatch Street",15,13,Wednesday,"2018-04-04 13:04:34"
"Hatch Street",12,14,Wednesday,"2018-04-04 14:02:13"
"Hatch Street",3,15,Wednesday,"2018-04-04 15:02:25"
"Hatch Street",1,16,Wednesday,"2018-04-04 16:02:43"
"Hatch Street",0,17,Wednesday,"2018-04-04 17:07:12"
"Hatch Street",0,18,Wednesday,"2018-04-04 18:07:19"
"Hatch Street",0,19,Wednesday,"2018-04-04 19:05:50"
"Hatch Street",0,20,Wednesday,"2018-04-04 20:01:15"
"Hatch Street",0,21,Wednesday,"2018-04-04 21:02:16"
"Hatch Street",0,22,Wednesday,"2018-04-04 22:03:11"
"Hatch Street",0,23,Wednesday,"2018-04-04 23:04:06"
